NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Godhra_Soniwada_D (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Jhabua_Mojipada_D (Madhya Pradesh),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Jhalod_FatepuraRoad_DPP (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Jhalod_Santrampur_DPP (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Kushalgarh_Bhilkua_D (Rajasthan),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Limkheda_Vateda_D (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Lunawada_ModasaRoad_D (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Lunawada_Shehera_DPP (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Lunawada_VrdhriRD_D (Gujarat),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Petlawad_Unnai_D (Madhya Pradesh),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Sagwara_KalaliKhunta_D (Rajasthan),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Sardarpur_Dasai_DPP (Madhya Pradesh),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Sardarpur_Rajgarh_DPP (Madhya Pradesh),Dahod_Vanzarwada_I (Gujarat),S,ANY,ANY,ANY,Surface,Dahod_W,0063,0500;2330
Kolkata_SealLane_D (West Bengal),Kolkata_SealLane_D (West Bengal),S,ANY,ANY,ANY,Surface,Kolkata_E,0063,0030;0330;0830;1230;1500;2030;2330
Bhiwandi_Lonad_R (Maharashtra),Bhiwandi_Lonad_R (Maharashtra),ANY,ANY,ANY,ANY,Surface,Mumbai_W,0063,0500;2330
Balumath_Basukinath_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Barkagaon_Ntrjngr_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Barwadih_Babhandih_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Bero_Gumlaroad_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Bero_Kundi_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Bhaddi_Tanashi_DPP (West Bengal),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Bundu_Collegemore_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
ChainpurJH_Chhatarpur_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Gumla_Deepnagar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Gumla_Sikwar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Gumla_Sisai1_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Gumla_Sisai_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Hazaribagh_Masipirhi_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Hazaribagh_Padma_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Jashpur_PuraniToli_D (Chhattisgarh),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Jhalda_Postabera_DPP (West Bengal),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Kedla_Ghatotand_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Khalari_NayaDhauda_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Khalari_Tangar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Khunti_Gobindpur_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Kunkuri_Dugdugiya_D (Chhattisgarh),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Kunkuri_Tapkara_D (Chhattisgarh),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Latehar_Sasang_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Lohardaga_Devcolony_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Muri_Bansaruli_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ormanjhi_Dardag_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Panki_Jarhichowk_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Patratu_Saundabasti_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Purulia_GariDPP_D (West Bengal),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ramgarh_Mandu1_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ramgarh_Marar_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Ahirtoli_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Aryapuri_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Bargain_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Bootymore_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Kanke_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Namkum_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Pundag_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Ratu1_L (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_RatuChatti_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Ratu_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Sarwal_L (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Sidroll_H (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Temp_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Ranchi_Tongritoli_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Satbarwa_Dhabadih_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Tamar_Raidihmore_DPP (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Tandwa_Garilong_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Tandwa_Simariya_D (Jharkhand),Ranchi_Sidroll_H (Jharkhand),S,ANY,ANY,ANY,Surface,Ranchi_E,0063,0030;0330;0830;1230;1500;2030;2330
Akole_Mahalxminagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Chandwad_MarketYrd_DPP (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
DindoriMH_VijayNagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Igatpuri_Phulenagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Kopargaon_Murshatpur_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Lasalgaon_TelephnExch_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Manmad_Malegaon_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Manmad_Nandgaon1_DPP (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Ashwinnagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_KalpataruNagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Lavate_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Ojhar_DPP (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Satpurcolony_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Satpurcolony_H (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_SwamiNarayanNagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_Vani_DPP (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Nashik_VidhateNagar_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Sangamner_Ksarwdi_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Shirdi_Sakori1_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Shirdi_Sakori_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Sinnar_Malegaon1_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Sinnar_Pimpale_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Vaijapur_Rajsarthi_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Yeola_Angangaon_D (Maharashtra),Nashik_Satpurcolony_H (Maharashtra),E,ANY,ANY,ANY,Express,Mumbai_W,0063,0030;0430;2030;2230
Alote_PanchamViharColony_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
BariSadri_SudhmaColny_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Bhanpura_Lod_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Chaumahla_Dag_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Chaumahla_Gangadhar_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
ChhotiSadri_NakodaNgr_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Dalot_Arnod_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Dalot_Kheri_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Dhariyawad_Kalyanpura_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Garoth_Shamgarh2_DPP (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Garoth_Shamgarh_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Garoth_SuwasraRoad_DPP (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Ghatol_Teliwada_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Jaora_AdityaNagar_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Jawad_Ruparel_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Manasa_WardNo12_DPP (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Mandsaur_Ajijkhedi_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Mandsaur_Ajijkhedi_I (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Mandsaur_Dalodarail_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Mandsaur_Sitamau2_DPP (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Nagda_Banbana_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Neemuch_Jhanjharwada_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Neemuch_UdayVihar_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Nimbahera_Chotisadri_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
PratapgarhRJ_Badabag_DPP (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Ratlam_Sailana_D (Madhya Pradesh),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Sagwara_Mordi_D (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Sagwara_Partapur_D (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Sagwara_PunarwasColony_D (Rajasthan),Mandsaur_Ajijkhedi_I (Madhya Pradesh),E,ANY,ANY,ANY,Express,Indore_W,0063,0030;0430;2030;2230
Bairad_Sonipura1_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bairad_Sonipura_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bhind_EtwahDPP_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bhind_Mehgaon_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bhind_Rampura_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bhind_Roan_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Bhind_Umari1_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Dabra_Bhitarwar_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Dabra_Pichhoreroad_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Gohad_BandaRoad_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Gwalior_AnandNagar1_C (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Gwalior_Nayagaon_P (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Gwalior_Nayagaon_R (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Gwalior_PuraniChhawani_P (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Lahar_Beejasen_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Lahar_Ward1_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
MohanaMP_Ward2_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Morena_Ambah_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Morena_Joura_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Morena_Sidhinagar_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Sabalgarh_Badagaon_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Sabalgarh_Bhainsai_DPP (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Sabalgarh_ShivlalPura_D (Madhya Pradesh),Gwalior_Nayagaon_P (Madhya Pradesh),ANY,ANY,ANY,ANY,Surface,Gwalior_W,0063,0500;2330
Jorhat_Rajatiagaon_D (Assam),Jorhat_Rajatiagaon_D (Assam),S,ANY,ANY,ANY,Surface,Tezpur_E,0063,0030;0330;0830;1230;1500;2030;2330
Bagnan_Abhirampur_L (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Bagnan_Harop1_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Bally_Bhadrakali_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Bally_Debaipukur_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Bally_Liluah_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Barrackpore_Lalkuti_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Baruipur_Bnsibtla_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Basirhat_MaitrDPP_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Canning_BaruipurRd_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Canning_Kanthalberia_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
DakshinBarasat_Magrahat_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
DakshinBarasat_Raidighi_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Dankuni_Flipkart_IM (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Fatepur_Majlishpur_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Ghatakpukur_Nalmuri_DPP (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Ghatal_KrshDPP_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
Haldia_Basudevpur_D (West Bengal),Kolkata_Dankuni_GW (West Bengal),E,ANY,ANY,ANY,Express,Kolkata_E,0063,0030;0430;2030;2230
