"id","wbn","length","width","height","weight","volume","real_volume","mode","created_at_utc","created_at_ist"
6081,"1490826620889712","23.1","21.7","7.3","60.00","2660.408","3680.626","semi","2026-01-28T13:34:34.989Z","28-01-2026 19:04:34"
6080,"1490826582039270","19.4","19.4","4.0","390.0","1034.345","1491.418","semi","2026-01-28T13:33:02.527Z","28-01-2026 19:03:02"
6079,"1490826617626216","29.2","23.4","3.2","70.0","967.753","2207.146","semi","2026-01-28T12:51:48.448Z","28-01-2026 18:21:48"
6078,"1490826641396396","23.3","19.4","8.2","140.0","2577.162","3730.353","semi","2026-01-28T12:51:35.634Z","28-01-2026 18:21:35"
6077,"1490826621052963","22.8","21.7","7.3","380.0","2083.171","3630.488","semi","2026-01-28T12:51:31.284Z","28-01-2026 18:21:31"
6076,"1490826635189183","27.4","23.1","4.8","320.0","2141.368","3047.308","semi","2026-01-28T12:51:22.324Z","28-01-2026 18:21:22"
6075,"1490826635711453","21.6","20.7","5.4","260.0","1298.857","2431.828","semi","2026-01-28T12:51:13.281Z","28-01-2026 18:21:13"
6074,"1490826641099574","24.7","21.6","8.8","130.0","3032.479","4713.130","semi","2026-01-28T12:51:08.776Z","28-01-2026 18:21:08"
6073,"1490826579482365","23.9","22.3","6.8","440.0","2502.832","3609.440","semi","2026-01-28T12:51:04.401Z","28-01-2026 18:21:04"
6072,"1490826582039233","23.4","22.8","9.1","370.0","3077.129","4866.362","semi","2026-01-28T12:51:00.355Z","28-01-2026 18:21:00"
6071,"1490826579363284","24.1","20.9","8.7","380.0","3237.757","4361.183","semi","2026-01-28T12:50:55.679Z","28-01-2026 18:20:55"
6070,"1490826641588966","26.6","20.9","8.5","480.0","3265.360","4748.866","semi","2026-01-28T12:50:48.812Z","28-01-2026 18:20:48"
6069,"1490826579482564","26.3","21.1","7.3","490.0","2665.845","4054.918","semi","2026-01-28T12:50:43.962Z","28-01-2026 18:20:43"
6068,"1490826640426535","23.3","20.7","9.1","360.0","3038.027","4404.124","semi","2026-01-28T12:50:16.316Z","28-01-2026 18:20:16"
6067,"1490826641588734","21.0","17.2","7.7","420.0","1973.801","2789.471","semi","2026-01-28T12:50:10.519Z","28-01-2026 18:20:10"
6066,"1490826635189485","21.7","19.6","8.1","380.0","2473.669","3462.309","semi","2026-01-28T12:50:06.654Z","28-01-2026 18:20:06"
6065,"1490826622121465","26.7","21.6","4.1","440.0","1275.190","2348.361","semi","2026-01-28T12:50:02.544Z","28-01-2026 18:20:02"
6064,"1490826621398144","22.7","21.9","8.1","150.0","2656.932","3998.936","semi","2026-01-28T12:49:59.146Z","28-01-2026 18:19:59"
6063,"1490826582039270","25.6","22.4","7.1","390.0","2852.824","4075.294","semi","2026-01-28T12:49:55.080Z","28-01-2026 18:19:55"
6062,"1490826615135970","23.0","19.6","8.7","410.0","2786.762","3896.971","semi","2026-01-28T12:49:50.595Z","28-01-2026 18:19:50"
6061,"1490826641396330","23.1","19.3","8.7","360.0","2896.848","3890.840","semi","2026-01-28T12:48:04.346Z","28-01-2026 18:18:04"
6060,"1490826641396330","24.8","17.7","7.8","360.0","2296.189","3426.358","semi","2026-01-28T12:47:48.513Z","28-01-2026 18:17:48"
6059,"1490826567134262","23.5","18.3","8.0","360.0","2444.828","3431.484","semi","2026-01-28T12:47:03.099Z","28-01-2026 18:17:03"
6058,"1490710199863261","22.1","20.8","8.3","390.0","2604.916","3808.799","semi","2026-01-28T12:46:56.661Z","28-01-2026 18:16:56"
6057,"1490826608981371","24.2","17.9","7.8","440.0","2445.481","3389.068","semi","2026-01-28T12:46:51.728Z","28-01-2026 18:16:51"
6056,"1490826610611354","23.0","17.6","7.6","370.0","2289.079","3091.671","semi","2026-01-28T12:46:45.579Z","28-01-2026 18:16:45"
6055,"1490826608980973","21.7","18.5","7.6","370.0","2310.448","3065.051","semi","2026-01-28T12:46:40.267Z","28-01-2026 18:16:40"
6054,"1490826567132022","22.7","18.5","8.8","350.0","2591.442","3693.982","semi","2026-01-28T12:46:34.644Z","28-01-2026 18:16:34"
6053,"1490826608992976","22.1","19.0","7.8","370.0","2609.788","3265.177","semi","2026-01-28T12:46:28.914Z","28-01-2026 18:16:28"
6052,"1490826609004261","22.0","16.1","8.4","420.0","2317.466","2989.011","semi","2026-01-28T12:46:23.150Z","28-01-2026 18:16:23"
6051,"1490826620618381","24.1","19.8","7.4","390.0","2426.104","3537.788","semi","2026-01-28T12:46:18.099Z","28-01-2026 18:16:18"
6050,"1490826642053313","23.8","20.2","7.3","310.0","2560.344","3529.583","semi","2026-01-28T12:46:12.873Z","28-01-2026 18:16:12"
6049,"1490826609004412","22.9","17.8","8.0","410.0","2540.869","3282.488","semi","2026-01-28T12:46:06.301Z","28-01-2026 18:16:06"
6048,"1490826608988393","15.7","14.2","4.2","390.0","547.912","943.462","semi","2026-01-28T12:46:01.134Z","28-01-2026 18:16:01"
6047,"1490826631709623","21.9","17.1","7.9","20.00","2130.106","2969.652","semi","2026-01-28T12:45:56.514Z","28-01-2026 18:15:56"
6046,"1490826567132092","23.0","21.3","8.3","370.0","2656.613","4047.704","semi","2026-01-28T12:45:49.692Z","28-01-2026 18:15:49"
6045,"1490826608997095","22.8","17.8","8.0","440.0","2502.380","3243.927","semi","2026-01-28T12:45:43.103Z","28-01-2026 18:15:43"
6044,"1490826609004482","13.2","10.0","3.9","430.0","429.522","512.749","semi","2026-01-28T12:45:36.423Z","28-01-2026 18:15:36"
6043,"5662089505355","13.1","10.0","3.8","50.0","452.103","499.102","semi","2026-01-28T12:45:31.530Z","28-01-2026 18:15:31"
6042,"5662089502463","18.9","17.5","3.7","50.0","901.268","1227.543","semi","2026-01-28T12:45:25.554Z","28-01-2026 18:15:25"
6041,"1490826625347146","23.0","19.0","8.0","70.00","2615.663","3497.043","semi","2026-01-28T12:45:21.032Z","28-01-2026 18:15:21"
6040,"1490826609004316","23.9","19.6","7.6","430.0","2618.901","3568.426","semi","2026-01-28T12:45:15.493Z","28-01-2026 18:15:15"
6039,"1490826609004751","22.9","19.2","7.7","440.0","2671.645","3400.629","semi","2026-01-28T12:45:08.545Z","28-01-2026 18:15:08"
6038,"1490826608999884","23.1","18.3","7.6","430.0","2566.822","3221.380","semi","2026-01-28T12:45:02.245Z","28-01-2026 18:15:02"
6037,"1490826608985055","12.9","10.1","4.4","450.0","500.484","570.557","semi","2026-01-28T12:44:56.287Z","28-01-2026 18:14:56"
6036,"5662089511095","23.2","20.6","7.8","70.00","2459.428","3719.514","semi","2026-01-28T12:44:50.938Z","28-01-2026 18:14:50"
6035,"1490826608999825","12.3","6.5","7.0","410.0","428.952","558.187","semi","2026-01-28T12:44:45.984Z","28-01-2026 18:14:45"
6034,"11675173497460","21.0","17.9","7.5","210.0","1829.056","2822.539","semi","2026-01-28T12:44:41.342Z","28-01-2026 18:14:41"
6033,"5662089489233","25.1","20.8","7.7","710.0","2545.351","4009.842","semi","2026-01-28T12:44:36.114Z","28-01-2026 18:14:36"
6032,"1490826608993050","23.3","20.9","7.6","370.0","2630.404","3702.110","semi","2026-01-28T12:44:30.766Z","28-01-2026 18:14:30"
6031,"1490826608981360","25.6","22.0","7.2","440.0","2532.167","4045.776","semi","2026-01-28T12:44:26.619Z","28-01-2026 18:14:26"
6030,"1490826637839302","23.5","19.5","8.1","360.0","2480.713","3727.281","semi","2026-01-28T12:44:21.840Z","28-01-2026 18:14:21"
6029,"1490826642053265","22.6","18.1","7.6","310.0","2437.948","3097.337","semi","2026-01-28T12:44:16.862Z","28-01-2026 18:14:16"
6028,"1490826608985346","22.2","17.8","8.3","390.0","2530.881","3271.466","semi","2026-01-28T12:44:09.960Z","28-01-2026 18:14:09"
6027,"1490826608988231","22.1","16.8","8.2","380.0","2324.971","3047.014","semi","2026-01-28T12:44:05.472Z","28-01-2026 18:14:05"
6026,"1490826608993153","22.8","20.4","7.4","370.0","2510.944","3425.089","semi","2026-01-28T12:44:00.936Z","28-01-2026 18:14:00"
6025,"1490826608984845","23.1","19.8","7.8","400.0","2623.362","3545.235","semi","2026-01-28T12:43:54.274Z","28-01-2026 18:13:54"
6024,"1490826609004703","23.3","19.2","7.9","420.0","2582.317","3520.337","semi","2026-01-28T12:43:49.697Z","28-01-2026 18:13:49"
6023,"1490826620994933","22.5","19.6","7.9","450.0","2561.048","3480.683","semi","2026-01-28T12:43:45.095Z","28-01-2026 18:13:45"
6022,"1490826620618355","24.2","19.2","7.4","430.0","2498.853","3430.560","semi","2026-01-28T12:43:41.231Z","28-01-2026 18:13:41"
6021,"1490826611142304","23.2","17.7","7.5","250.0","2333.628","3084.173","semi","2026-01-28T12:43:36.633Z","28-01-2026 18:13:36"
6020,"1490826608988102","23.4","18.5","2.7","390.0","627.463","1177.833","semi","2026-01-28T12:43:30.174Z","28-01-2026 18:13:30"
6019,"1490826618751654","22.6","17.9","8.0","70.0","2593.191","3241.141","semi","2026-01-28T12:43:26.002Z","28-01-2026 18:13:26"
6018,"1490826621278783","23.6","15.2","7.4","450.0","1936.324","2663.261","semi","2026-01-28T12:43:22.015Z","28-01-2026 18:13:22"
6017,"1490826566970101","24.7","19.7","7.2","370.0","2459.320","3477.647","semi","2026-01-28T12:43:17.826Z","28-01-2026 18:13:17"
6016,"1490826626677776","38.6","24.9","3.5","270.0","2034.891","3346.327","semi","2026-01-28T12:43:12.686Z","28-01-2026 18:13:12"
6015,"1490826628758913","31.7","26.8","8.3","200.0","4685.797","7070.126","semi","2026-01-28T12:43:08.368Z","28-01-2026 18:13:08"
6014,"28449583097556","22.5","21.8","11.9","400.0","4015.145","5842.902","semi","2026-01-28T12:43:04.566Z","28-01-2026 18:13:04"
6013,"1490826610612673","25.3","24.0","7.0","790.0","2698.346","4230.919","semi","2026-01-28T12:42:59.917Z","28-01-2026 18:12:59"
6012,"1490826619379322","25.4","22.8","7.5","260.0","2853.801","4327.449","semi","2026-01-28T12:42:55.773Z","28-01-2026 18:12:55"
6011,"31109329357446","29.0","24.7","12.5","360.0","5453.040","8905.869","semi","2026-01-28T12:42:51.337Z","28-01-2026 18:12:51"
6010,"13630912145205","22.9","19.1","7.6","500.0","2591.525","3313.203","semi","2026-01-28T12:42:47.531Z","28-01-2026 18:12:47"
6009,"1490826609000234","22.4","17.6","7.6","400.0","2143.718","3003.067","semi","2026-01-28T12:42:42.035Z","28-01-2026 18:12:42"
6008,"1490826593070603","19.8","19.3","4.5","340.0","1013.745","1709.638","semi","2026-01-28T12:42:38.221Z","28-01-2026 18:12:38"
6007,"1490826641775682","19.9","17.8","5.1","30.00","1209.323","1799.863","semi","2026-01-28T12:42:34.738Z","28-01-2026 18:12:34"
6006,"VL0083377508217","16.5","14.7","3.7","60.0","574.690","905.373","semi","2026-01-28T12:42:30.173Z","28-01-2026 18:12:30"
6005,"1490826636549666","16.5","14.7","3.7","30.0","574.690","905.373","semi","2026-01-28T12:42:26.421Z","28-01-2026 18:12:26"
6004,"1490826631118764","15.8","6.3","7.8","40.00","720.456","782.659","semi","2026-01-28T12:42:21.775Z","28-01-2026 18:12:21"
6003,"19041865131686","13.0","9.9","4.2","130.0","470.135","539.411","semi","2026-01-28T12:42:15.238Z","28-01-2026 18:12:15"
6002,"5662089507643","13.0","9.9","3.7","50.0","434.909","477.881","semi","2026-01-28T12:42:08.537Z","28-01-2026 18:12:08"
6001,"5662089492346","13.0","10.4","3.7","60.0","450.717","498.031","semi","2026-01-28T12:42:03.538Z","28-01-2026 18:12:03"
6000,"5662089507794","12.5","9.7","5.0","60.00","513.817","606.160","semi","2026-01-28T12:41:59.672Z","28-01-2026 18:11:59"
5999,"5662089492921","12.7","10.1","4.0","110.0","490.626","514.380","semi","2026-01-28T12:41:50.358Z","28-01-2026 18:11:50"
5998,"5662088681341","13.3","9.5","4.0","60.0","457.376","508.840","semi","2026-01-28T12:41:42.108Z","28-01-2026 18:11:42"
5997,"5662089495220","13.2","10.1","3.7","60.0","440.165","495.317","semi","2026-01-28T12:41:36.532Z","28-01-2026 18:11:36"
5996,"5662089501321","12.9","9.5","4.1","60.00","463.975","504.236","semi","2026-01-28T12:41:30.713Z","28-01-2026 18:11:30"
5995,"5662089517690","21.9","19.0","7.7","130.0","2310.458","3203.974","semi","2026-01-28T12:41:26.927Z","28-01-2026 18:11:26"
5994,"1490826593353506","13.2","9.9","4.0","380.0","455.414","521.920","semi","2026-01-28T12:41:23.339Z","28-01-2026 18:11:23"
5993,"5662089509360","12.5","9.3","5.2","60.00","473.037","602.423","semi","2026-01-28T12:41:19.178Z","28-01-2026 18:11:19"
5992,"5662089492825","13.3","10.2","3.8","120.0","409.430","518.707","semi","2026-01-28T12:41:15.734Z","28-01-2026 18:11:15"
5991,"5662089508100","21.7","19.3","8.0","70.00","2275.482","3362.690","semi","2026-01-28T12:41:12.073Z","28-01-2026 18:11:12"
5990,"1490826593692376","21.7","19.3","8.0","430.0","2275.482","3362.690","semi","2026-01-28T12:41:06.626Z","28-01-2026 18:11:06"
5989,"1490826643692234","23.3","18.0","7.2","400.0","2326.773","3036.593","semi","2026-01-28T12:35:49.556Z","28-01-2026 18:05:49"
5988,"1490826638990183","32.6","21.8","6.2","400.0","2525.023","4416.453","semi","2026-01-28T12:35:45.373Z","28-01-2026 18:05:45"
5987,"1490826633047776","22.1","18.5","7.6","140.0","2399.860","3087.758","semi","2026-01-28T12:35:41.064Z","28-01-2026 18:05:41"
5986,"1490826643692190","24.8","20.0","7.2","410.0","2403.332","3575.940","semi","2026-01-28T12:35:35.299Z","28-01-2026 18:05:35"
5985,"1490826611142304","23.7","20.1","7.1","240.0","2522.368","3359.329","semi","2026-01-28T12:35:29.332Z","28-01-2026 18:05:29"
5984,"1490826609004681","26.3","21.5","3.7","420.0","1320.129","2102.109","semi","2026-01-28T12:35:24.109Z","28-01-2026 18:05:24"
5983,"1490826620871910","22.2","19.9","7.8","190.0","2500.171","3447.055","semi","2026-01-28T12:35:19.810Z","28-01-2026 18:05:19"
5982,"1490826638990135","24.3","21.8","3.2","370.0","1009.925","1711.359","semi","2026-01-28T12:35:13.552Z","28-01-2026 18:05:13"
5981,"1490826518001295","24.2","20.9","6.7","150.0","2520.304","3403.557","semi","2026-01-28T12:35:08.367Z","28-01-2026 18:05:08"
5980,"1490826643692186","23.5","18.4","7.9","500.0","2546.936","3430.240","semi","2026-01-28T12:35:01.834Z","28-01-2026 18:05:01"
5979,"1490826608993665","26.5","22.1","3.0","380.0","1024.846","1741.522","semi","2026-01-28T12:34:54.980Z","28-01-2026 18:04:54"
5978,"1490826630492850","21.2","20.2","7.2","100.0","2079.426","3099.037","semi","2026-01-28T12:34:49.978Z","28-01-2026 18:04:49"
5977,"1490826638906916","21.9","19.7","7.4","270.0","2310.990","3204.810","semi","2026-01-28T12:34:46.001Z","28-01-2026 18:04:46"
5976,"1490826646161742","16.4","11.4","5.6","400.0","799.041","1055.336","semi","2026-01-28T12:34:41.207Z","28-01-2026 18:04:41"
5975,"1490826585494680","23.5","19.0","7.3","","2419.767","3237.203","semi","2026-01-28T12:34:36.179Z","28-01-2026 18:04:36"
5974,"1490826643886554","24.2","21.7","8.2","450.0","2855.383","4315.288","semi","2026-01-28T12:34:30.065Z","28-01-2026 18:04:30"
5973,"1490826641358725","26.7","21.3","3.0","410.0","1080.744","1691.089","semi","2026-01-28T12:34:21.945Z","28-01-2026 18:04:21"
5972,"1490826637351590","21.0","18.0","8.4","180.0","2400.951","3162.338","semi","2026-01-28T12:34:15.849Z","28-01-2026 18:04:15"
5971,"1490826593078432","22.8","21.2","8.6","460.0","3201.484","4177.884","semi","2026-01-28T12:34:11.935Z","28-01-2026 18:04:11"
5970,"1490826639225792","25.5","21.6","3.0","450.0","1122.270","1638.239","semi","2026-01-28T12:34:05.769Z","28-01-2026 18:04:05"
5969,"1490826630492496","23.4","17.9","8.1","160.0","2452.065","3399.155","semi","2026-01-28T12:34:00.549Z","28-01-2026 18:04:00"
5968,"1490826610611273","21.7","17.7","7.7","410.0","2127.892","2942.807","semi","2026-01-28T12:33:54.788Z","28-01-2026 18:03:54"
5967,"1490826638990161","21.4","19.8","6.6","330.0","2012.030","2792.134","semi","2026-01-28T12:33:48.439Z","28-01-2026 18:03:48"
5966,"1490826621841104","16.2","7.2","6.8","280.0","713.819","796.540","semi","2026-01-28T12:33:42.981Z","28-01-2026 18:03:42"
5965,"19041865416435","22.9","18.6","8.0","130.0","2439.906","3399.618","semi","2026-01-28T12:33:37.000Z","28-01-2026 18:03:37"
5964,"1490826642053372","23.6","19.1","8.3","320.0","2603.197","3763.337","semi","2026-01-28T12:33:31.293Z","28-01-2026 18:03:31"
5963,"1490826627566485","29.7","22.9","2.7","360.0","743.085","1852.369","semi","2026-01-28T12:33:26.573Z","28-01-2026 18:03:26"
5962,"1490826627982344","22.7","22.3","5.7","180.0","1648.808","2900.368","semi","2026-01-28T12:33:20.364Z","28-01-2026 18:03:20"
5961,"1490826638906846","37.4","30.3","5.2","320.0","2690.804","5918.162","semi","2026-01-28T12:33:15.992Z","28-01-2026 18:03:15"
5960,"195042499716585","21.3","18.3","3.7","220.0","902.667","1447.878","semi","2026-01-28T12:33:09.649Z","28-01-2026 18:03:09"
5959,"1490826626700423","24.2","18.6","7.3","130.0","2370.611","3306.583","semi","2026-01-28T12:33:04.914Z","28-01-2026 18:03:04"
5958,"1490826567132206","20.9","18.0","3.8","400.0","905.081","1443.991","semi","2026-01-28T12:33:00.784Z","28-01-2026 18:03:00"
5957,"1490826587201685","26.2","21.4","6.8","70.00","2619.729","3830.485","semi","2026-01-28T12:32:56.016Z","28-01-2026 18:02:56"
5956,"1490826621693500","12.3","10.2","4.0","400.0","430.363","500.667","semi","2026-01-28T12:32:51.020Z","28-01-2026 18:02:51"
5955,"5662089487645","21.1","19.8","7.4","70.00","2050.884","3087.526","semi","2026-01-28T12:32:47.555Z","28-01-2026 18:02:47"
5954,"1490826639419482","20.9","18.2","4.0","340.0","947.250","1516.970","semi","2026-01-28T12:32:39.112Z","28-01-2026 18:02:39"
5953,"1490826607083251","23.7","19.3","8.4","130.0","2764.136","3841.624","semi","2026-01-28T12:32:34.104Z","28-01-2026 18:02:34"
5952,"1490826619080971","13.4","10.3","3.4","470.0","407.403","468.836","semi","2026-01-28T12:32:29.638Z","28-01-2026 18:02:29"
5951,"5662089500562","17.2","15.5","3.3","60.0","543.620","885.961","semi","2026-01-28T12:32:25.283Z","28-01-2026 18:02:25"
5950,"1490826557525340","20.4","19.4","3.2","20.00","830.646","1278.689","semi","2026-01-28T12:32:21.345Z","28-01-2026 18:02:21"
5949,"1490826626700460","23.9","20.2","5.9","120.0","2107.647","2837.124","semi","2026-01-28T12:32:16.281Z","28-01-2026 18:02:16"
5948,"1490826480609535","25.6","21.6","3.6","330.0","1334.379","1974.985","semi","2026-01-28T12:32:11.551Z","28-01-2026 18:02:11"
5947,"1490826637351612","16.0","6.5","7.0","180.0","690.230","731.546","semi","2026-01-28T12:32:07.057Z","28-01-2026 18:02:07"
5946,"19041865121061","8.7","6.5","7.0","370.0","356.879","396.767","semi","2026-01-28T12:32:03.320Z","28-01-2026 18:02:03"
5945,"19041864793833","14.5","8.8","7.3","370.0","886.945","939.881","semi","2026-01-28T12:31:51.328Z","28-01-2026 18:01:51"
5944,"SF2904966196MEO","16.1","6.7","6.8","230.0","621.584","729.974","semi","2026-01-28T12:31:47.499Z","28-01-2026 18:01:47"
5943,"19041865161451","16.2","7.1","6.8","360.0","688.229","780.124","semi","2026-01-28T12:31:43.464Z","28-01-2026 18:01:43"
5942,"19041865414814","15.3","7.2","6.8","130.0","654.415","751.412","semi","2026-01-28T12:31:39.441Z","28-01-2026 18:01:39"
5941,"19041865139401","16.0","6.9","7.0","240.0","657.744","769.758","semi","2026-01-28T12:31:35.541Z","28-01-2026 18:01:35"
5940,"19041865120770","15.9","7.1","6.7","360.0","676.533","755.821","semi","2026-01-28T12:31:31.485Z","28-01-2026 18:01:31"
5939,"19041865415120","24.9","22.1","8.5","130.0","3082.374","4698.990","semi","2026-01-28T12:31:26.484Z","28-01-2026 18:01:26"
5938,"1490826639835525","18.5","9.7","5.4","430.0","857.236","978.148","semi","2026-01-28T12:31:22.347Z","28-01-2026 18:01:22"
5937,"19041865412935","18.2","9.9","5.5","460.0","837.387","995.053","semi","2026-01-28T12:31:18.055Z","28-01-2026 18:01:18"
5936,"927804","23.6","21.0","5.2","470.0","1577.899","2593.783","semi","2026-01-28T12:31:13.428Z","28-01-2026 18:01:13"
5935,"1490826582796132","26.1","21.7","2.2","190.0","762.237","1256.177","semi","2026-01-28T12:31:08.885Z","28-01-2026 18:01:08"
5934,"1490826621222396","26.2","21.8","2.7","90.00","938.315","1559.242","semi","2026-01-28T12:31:02.786Z","28-01-2026 18:01:02"
5933,"1490826620872002","22.9","21.2","8.4","110.0","2940.068","4087.535","semi","2026-01-28T12:30:56.732Z","28-01-2026 18:00:56"
5932,"1490826639830496","26.3","21.9","3.2","410.0","1238.048","1851.468","semi","2026-01-28T12:30:52.648Z","28-01-2026 18:00:52"
5931,"1490826630492555","21.8","18.0","8.4","160.0","2413.384","3277.566","semi","2026-01-28T12:30:46.562Z","28-01-2026 18:00:46"
